"","Date","year","month","day","hours","Delhi.Generation","Schedule.from.Grid","Drawl.from.Grid","Demand.met","OD.UD","Frequency"
"6236",2013-01-30,"2013","01","30","13",1278.6375,1712.63,1597.02,2875.6575,-115.61,50.0305
"6237",2013-01-30,"2013","01","30","14",1277.575,1486.98,1387.1675,2664.7425,-99.8125,50.07925
"6238",2013-01-30,"2013","01","30","15",1278.39,1421.535,1374.195,2652.585,-47.34,49.939
"6239",2013-01-30,"2013","01","30","16",1261.04,1392.415,1366.66,2627.7,-25.755,49.9035
"6240",2013-01-30,"2013","01","30","17",1264.0275,1546.565,1422.345,2686.3725,-124.22,50.049
"6241",2013-01-30,"2013","01","30","18",1246.915,1771.385,1651.6225,2898.5375,-119.7625,50.1235
"6242",2013-01-30,"2013","01","30","19",1249.285,2068.84,1963.935,3213.22,-104.905,50.1075
"6243",2013-01-30,"2013","01","30","20",1250.35166666667,2054.85,1848.665,3099.01666666667,-206.185,50.0431666666667
"6244",2013-01-30,"2013","01","30","21",1255.87166666667,1868.72,1639.97333333333,2895.845,-228.746666666667,50.088
"6245",2013-01-30,"2013","01","30","22",1250.095,1521.12,1369.85333333333,2619.94833333333,-151.266666666667,50.1858333333333
"6246",2013-01-30,"2013","01","30","23",1251.84333333333,1208.04,1019.78833333333,2271.63166666667,-188.251666666667,50.0138333333333
"6247",2013-01-31,"2013","01","31","00",1255.11666666667,748.125,635.935,1891.05166666667,-112.19,50.267
"6248",2013-01-31,"2013","01","31","01",1219.01333333333,468.63,388.641666666667,1607.655,-79.9883333333333,49.9863333333333
"6249",2013-01-31,"2013","01","31","02",1183.57333333333,378.965,305.731666666667,1489.305,-73.2333333333333,50.1261666666667
"6250",2013-01-31,"2013","01","31","03",1190.24833333333,237.2,248.936666666667,1439.185,11.7366666666667,50.1181666666667
"6251",2013-01-31,"2013","01","31","04",1195.29666666667,254.15,242.763333333333,1438.06,-11.3866666666667,50.1913333333333
"6252",2013-01-31,"2013","01","31","05",1189.68833333333,416.605,365.221666666667,1554.91,-51.3833333333333,50.1831666666667
"6253",2013-01-31,"2013","01","31","06",1262.08666666667,923.775,782.161666666667,2044.24833333333,-141.613333333333,50.1295
"6254",2013-01-31,"2013","01","31","07",1276.405,1910.2,1572.05333333333,2848.45833333333,-338.146666666667,49.9885
"6255",2013-01-31,"2013","01","31","08",1275.03333333333,2209.865,1931.66,3206.69333333333,-278.205,50.078
"6256",2013-01-31,"2013","01","31","09",1407.93333333333,2244.59,1896.95666666667,3304.89,-347.633333333333,49.9435
"6257",2013-01-31,"2013","01","31","10",1412.455,2293.485,2018.315,3430.77,-275.17,50.0121666666667
"6258",2013-01-31,"2013","01","31","12",1388.73666666667,2095.635,1765.74166666667,3154.47833333333,-329.893333333333,49.9675
"6259",2013-01-31,"2013","01","31","13",1311.45666666667,1733.425,1620.63,2932.08666666667,-112.795,50.0295
"6260",2013-01-31,"2013","01","31","14",1303.56666666667,1463.625,1402.46666666667,2706.03333333333,-61.1583333333333,50.04
"6261",2013-01-31,"2013","01","31","15",1314.26666666667,1461.73,1399.66166666667,2713.92833333333,-62.0683333333333,49.833
"6262",2013-01-31,"2013","01","31","16",1344.6075,1477.285,1306.055,2650.6625,-171.23,49.8755
"6263",2013-01-31,"2013","01","31","17",1367.0225,1516.5,1316.985,2684.0075,-199.515,49.868
"6264",2013-01-31,"2013","01","31","18",1318.26666666667,1738.36,1596.54166666667,2914.80833333333,-141.818333333333,50.1326666666667
"6265",2013-01-31,"2013","01","31","19",1302.68666666667,1999.065,1870.16,3172.84666666667,-128.905,49.751
"6266",2013-01-31,"2013","01","31","20",1308.79333333333,2015.595,1822.55833333333,3131.35166666667,-193.036666666667,49.9228333333333
"6267",2013-01-31,"2013","01","31","21",1307.18666666667,1805.995,1597.84166666667,2905.02833333333,-208.153333333333,50.0595
"6268",2013-01-31,"2013","01","31","22",1288.515,1549.64,1316.565,2605.08,-233.075,50.0323333333333
"6269",2013-01-31,"2013","01","31","23",1279.75666666667,1210.23,1010.02333333333,2289.78,-200.206666666667,50.1651666666667
"6270",2013-02-01,"2013","02","01","00",1275.9725,851.6775,719.01,1994.9825,-132.6675,50.06825
"6271",2013-02-01,"2013","02","01","01",1265.472,430.864,357.28,1622.752,-73.584,50.115
"6272",2013-02-01,"2013","02","01","02",1250.33333333333,390.186666666667,288.815,1539.14833333333,-101.371666666667,50.1205
"6273",2013-02-01,"2013","02","01","03",1220.1,312.775,195.7025,1415.8025,-117.0725,50.045
"6274",2013-02-01,"2013","02","01","04",1223.0225,418.165,202.43,1425.4525,-215.735,50.19825
"6275",2013-02-01,"2013","02","01","05",1222.435,583.955,326.8325,1549.2675,-257.1225,50.02575
"6276",2013-02-01,"2013","02","01","06",1276.52,925.84,767.926666666667,2044.44666666667,-157.913333333333,50.0855
"6277",2013-02-01,"2013","02","01","07",1295.15666666667,1712.53,1608.27333333333,2903.43,-104.256666666667,49.8443333333333
"6278",2013-02-01,"2013","02","01","08",1352.815,2048.595,1979.5825,3332.3975,-69.0125,49.89625
"6279",2013-02-01,"2013","02","01","09",1487.978,2080.796,1929.676,3417.654,-151.12,49.9574
"6280",2013-02-01,"2013","02","01","10",1483.952,2145.346,2042.242,3526.194,-103.104,50.1128
"6281",2013-02-01,"2013","02","01","11",1435.35166666667,2191.425,2054.43833333333,3489.79,-136.986666666667,49.9771666666667
"6282",2013-02-01,"2013","02","01","12",1442,2044.735,1842.71,3284.71,-202.025,50.0455
"6283",2013-02-01,"2013","02","01","13",1458.68833333333,1882.115,1575.775,3034.46333333333,-306.34,50.0618333333333
"6284",2013-02-01,"2013","02","01","14",1424.44666666667,1580.62,1318.64166666667,2743.08833333333,-261.978333333333,49.9985
"6285",2013-02-01,"2013","02","01","15",1421.31,1550.156,1280.192,2701.502,-269.964,49.9664
"6286",2013-02-01,"2013","02","01","16",1317.5375,1511.895,1311.3075,2628.845,-200.5875,49.85975
"6287",2013-02-01,"2013","02","01","17",1306.68,1519.615,1371.43,2678.11,-148.185,50.04275
"6288",2013-02-01,"2013","02","01","18",1280.485,1637.12333333333,1533.37333333333,2813.85833333333,-103.75,50.1075
"6289",2013-02-01,"2013","02","01","19",1246.41833333333,2059.34,1949.355,3195.77333333333,-109.985,49.9448333333333
"6290",2013-02-01,"2013","02","01","20",1294.285,2024.035,1814.34666666667,3108.63166666667,-209.688333333333,49.9831666666667
"6291",2013-02-01,"2013","02","01","21",1330.916,1862.78,1566.73,2897.646,-296.05,50.1414
"6292",2013-02-01,"2013","02","01","22",1271.41,1522.97,1293.625,2565.035,-229.345,50.18325
"6293",2013-02-01,"2013","02","01","23",1272.105,1188.705,987.8775,2259.9825,-200.8275,50.183
"6294",2013-02-02,"2013","02","02","00",1269.31333333333,737.955,567.126666666667,1836.44,-170.828333333333,50.031
"6295",2013-02-02,"2013","02","02","01",1252.74166666667,510.59,371.725,1624.46666666667,-138.865,50.1581666666667
"6296",2013-02-02,"2013","02","02","02",1217.375,403.255,280.37,1497.745,-122.885,50.266
"6297",2013-02-02,"2013","02","02","03",1212.345,231.115,231.2775,1443.6225,0.1625,50.17225
"6298",2013-02-02,"2013","02","02","04",1174.905,241.78,261.8475,1436.7525,20.0675,50.1615
"6299",2013-02-02,"2013","02","02","05",1179.9625,389.285,366.9075,1546.87,-22.3775,50.0635
"6300",2013-02-02,"2013","02","02","06",1206.95,820.2,729.61,1936.56,-90.59,50.2005
"6301",2013-02-02,"2013","02","02","07",1267.795,1617.705,1324.615,2592.41,-293.09,49.983
"6302",2013-02-02,"2013","02","02","08",1285.45,1936.095,1755.6475,3041.0975,-180.4475,50.06725
"6303",2013-02-02,"2013","02","02","09",1318.875,2049.105,1865.2,3184.075,-183.905,50.0936666666667
"6304",2013-02-02,"2013","02","02","10",1407.53833333333,2030.83,1848.64833333333,3256.18666666667,-182.181666666667,50.0171666666667
"6305",2013-02-02,"2013","02","02","11",1430.384,2050.668,1763.934,3194.318,-286.734,50.0144
"6306",2013-02-02,"2013","02","02","12",1332.85833333333,1875.795,1670.73833333333,3003.59666666667,-205.056666666667,49.996
"6307",2013-02-02,"2013","02","02","13",1403.02666666667,1745.3,1371.63833333333,2774.665,-373.661666666667,50.1006666666667
"6308",2013-02-02,"2013","02","02","14",1400.39833333333,1417.65,1111.69166666667,2512.09,-305.958333333333,49.952
"6309",2013-02-02,"2013","02","02","15",1393.51666666667,1314.72,1080.595,2474.11166666667,-234.125,49.8638333333333
"6310",2013-02-02,"2013","02","02","16",1325.48333333333,1338.945,1088.23333333333,2413.71666666667,-250.711666666667,49.9538333333333
"6311",2013-02-02,"2013","02","02","17",1301.18833333333,1359.53,1125.245,2426.43333333333,-234.285,49.974
"6312",2013-02-02,"2013","02","02","18",1272.71166666667,1521.45,1341.73666666667,2614.44833333333,-179.713333333333,50.2338333333333
"6313",2013-02-02,"2013","02","02","19",1268.76166666667,1702.19,1715.95166666667,2984.71333333333,13.7616666666667,50.048
"6314",2013-02-02,"2013","02","02","20",1265.99666666667,1873.975,1640.54,2906.53666666667,-233.435,49.9633333333333
"6315",2013-02-02,"2013","02","02","21",1255.88833333333,1738.535,1439.30333333333,2695.19166666667,-299.231666666667,50.1613333333333
"6316",2013-02-02,"2013","02","02","22",1263.71,1451.71,1155.3975,2419.1075,-296.3125,50.143
"6317",2013-02-02,"2013","02","02","23",1252.7225,1076.055,866.91,2119.6325,-209.145,50.193
"6318",2013-02-03,"2013","02","03","00",1241.64,679.362,483.812,1725.452,-195.55,50.2348
"6319",2013-02-03,"2013","02","03","01",1229.468,421.502,261.128,1490.596,-160.374,50.0396
"6320",2013-02-03,"2013","02","03","02",1205.11,298.485,171.418333333333,1376.52833333333,-127.066666666667,50.0416666666667
"6321",2013-02-03,"2013","02","03","03",1199.05333333333,389.96,120.553333333333,1319.60666666667,-269.406666666667,50.1016666666667
"6322",2013-02-03,"2013","02","03","04",1209.95666666667,323.64,102.016666666667,1311.97333333333,-221.623333333333,50.0848333333333
"6323",2013-02-03,"2013","02","03","05",1221.88,456.035,176.9475,1398.8275,-279.0875,50.1175
"6324",2013-02-03,"2013","02","03","06",1248.91166666667,574.135,405.275,1654.18666666667,-168.86,50.0871666666667
"6325",2013-02-03,"2013","02","03","07",1267.56166666667,1201.36,839.673333333333,2107.235,-361.686666666667,50.024
"6326",2013-02-03,"2013","02","03","08",1261.35,1668.475,1494.415,2755.765,-174.06,49.9226666666667
"6327",2013-02-03,"2013","02","03","09",1270.85333333333,1782.805,1758.05,3028.90333333333,-24.755,49.8991666666667
"6328",2013-02-03,"2013","02","03","10",1276.175,2072.71,1956.26166666667,3232.43666666667,-116.448333333333,50.019
"6329",2013-02-03,"2013","02","03","11",1256.704,2122.662,1955.178,3211.882,-167.484,50.0798
"6330",2013-02-03,"2013","02","03","12",1256.368,1968.994,1782.036,3038.404,-186.958,50.0974
"6331",2013-02-03,"2013","02","03","13",1247.94333333333,1733.04,1544.12333333333,2792.06666666667,-188.916666666667,50.0643333333333
"6332",2013-02-03,"2013","02","03","14",1258.978,1421.534,1240.844,2499.822,-180.69,50.0428
"6333",2013-02-03,"2013","02","03","15",1245.55,1389.175,1111.26,2356.81,-277.915,50.055
"6334",2013-02-03,"2013","02","03","16",1251.2775,1375.015,1016.765,2268.0425,-358.25,50.045
"6335",2013-02-03,"2013","02","03","17",1248.285,1137.9,1055.5725,2303.8575,-82.3275,50.2025
"6336",2013-02-03,"2013","02","03","18",1241.9175,1451.52,1268.96,2510.8775,-182.56,50.166
"6337",2013-02-03,"2013","02","03","19",1244.792,1838.458,1615.45,2860.242,-223.008,50.2652
"6338",2013-02-03,"2013","02","03","20",1252.1625,1758.35,1549.61,2801.7725,-208.74,50.104
"6339",2013-02-03,"2013","02","03","21",1247.1525,1614.54,1361.6975,2608.85,-252.8425,50.15875
"6340",2013-02-03,"2013","02","03","22",1253.6,1330.13,1098.565,2352.165,-231.565,50.187
"6341",2013-02-03,"2013","02","03","23",1249.47,1022.276,728.898,1978.368,-293.378,50.1442
"6342",2013-02-04,"2013","02","04","00",1179.578,736.316,550.342,1729.92,-185.974,50.3904
"6343",2013-02-04,"2013","02","04","01",1217.725,369.985,246.996666666667,1464.72166666667,-122.988333333333,50.2995
"6344",2013-02-04,"2013","02","04","02",1207.47666666667,341.12,153.138333333333,1360.615,-187.981666666667,50.3713333333333
"6345",2013-02-04,"2013","02","04","03",1191.16166666667,366.445,109.485,1300.64666666667,-256.96,50.2346666666667
"6346",2013-02-04,"2013","02","04","04",1185.25333333333,146.08,121.408333333333,1306.66166666667,-24.6716666666667,50.2426666666667
"6347",2013-02-04,"2013","02","04","05",1177.17333333333,469.75,273.38,1450.55333333333,-196.37,50.0138333333333
"6348",2013-02-04,"2013","02","04","06",1207.08333333333,704.556666666667,706.185,1913.26833333333,1.62833333333333,50.2255
"6349",2013-02-04,"2013","02","04","07",1231.74166666667,1407.34666666667,1213.29833333333,2445.04,-194.048333333333,50.1365
"6350",2013-02-04,"2013","02","04","08",1249.025,1884.35,1647.65166666667,2896.67666666667,-236.698333333333,50.174
"6351",2013-02-04,"2013","02","04","09",1258.81833333333,2196.69,1840.20166666667,3099.02,-356.488333333333,49.9925
"6352",2013-02-04,"2013","02","04","10",1257.29833333333,2201.94,1905.70666666667,3163.005,-296.233333333333,50.053
"6353",2013-02-04,"2013","02","04","11",1259.75666666667,2206.45,1789.655,3049.41166666667,-416.795,50.1906666666667
"6354",2013-02-04,"2013","02","04","12",1121.625,1970.99166666667,1835.88166666667,2957.50666666667,-135.11,49.9666666666667
"6355",2013-02-04,"2013","02","04","13",1032.31333333333,1702.755,1791.815,2824.12833333333,89.06,50.1035
"6356",2013-02-04,"2013","02","04","14",1084.76166666667,1597.125,1571.75166666667,2656.51333333333,-25.3733333333333,50.2638333333333
"6357",2013-02-04,"2013","02","04","15",1138.52,1603.155,1549.00666666667,2687.52666666667,-54.1483333333333,50.2353333333333
"6358",2013-02-04,"2013","02","04","16",1161.585,1518.865,1395.34333333333,2556.92833333333,-123.521666666667,50.1498333333333
"6359",2013-02-04,"2013","02","04","17",1114.70166666667,1594.73,1477.94833333333,2592.65,-116.781666666667,50.0083333333333
"6360",2013-02-04,"2013","02","04","18",1120.10833333333,1645.25333333333,1581.64166666667,2701.75,-63.6116666666667,50.1368333333333
"6361",2013-02-04,"2013","02","04","19",1190.056,1932.994,1772.16,2962.216,-160.834,50.0844
"6362",2013-02-04,"2013","02","04","20",1187.7425,2003.165,1797.855,2985.5975,-205.31,50.2165
"6363",2013-02-04,"2013","02","04","21",1167.03,1783.55,1611.5975,2778.6275,-171.9525,50.3175
"6364",2013-02-04,"2013","02","04","22",1123.705,1636.045,1355.1,2478.805,-280.945,50.44325
"6365",2013-02-04,"2013","02","04","23",1101.8275,1279.78,1081.5575,2183.385,-198.2225,50.40175
"6366",2013-02-05,"2013","02","05","00",1075.85,824.145,726.0125,1801.8625,-98.1325,50.427
"6367",2013-02-05,"2013","02","05","01",1040.34666666667,708.19,522.991666666667,1563.33833333333,-185.198333333333,50.4618333333333
"6368",2013-02-05,"2013","02","05","02",997.886,559.374,397.226,1395.112,-162.148,50.2848
"6369",2013-02-05,"2013","02","05","03",1013.5775,452.425,295.6325,1309.21,-156.7925,50.54225
"6370",2013-02-05,"2013","02","05","04",821.54,434.96,275.595,1097.135,-159.365,53.461
"6371",2013-02-05,"2013","02","05","05",800.69,702.3,594.48,1395.17,-107.82,50.002
"6372",2013-02-05,"2013","02","05","09",982.59,2092.77,1780.9,2763.49,-311.87,50.139
"6373",2013-02-05,"2013","02","05","10",928.615,2162.005,2111.02,3039.635,-50.985,50.11475
"6374",2013-02-05,"2013","02","05","11",937.09,2214.628,2145.034,3082.124,-69.594,50.1216
"6375",2013-02-05,"2013","02","05","12",984.351666666667,1937.75,2067.72333333333,3052.075,129.973333333333,50.2433333333333
"6376",2013-02-05,"2013","02","05","13",1112.93,1613.625,1854.88,2967.81,241.255,50.04525
"6377",2013-02-05,"2013","02","05","14",1010.125,1329.985,1778.205,2788.33,448.22,50.0695
"6378",2013-02-05,"2013","02","05","15",1066.415,1317.215,1691.6475,2758.0625,374.4325,50.0355
"6379",2013-02-05,"2013","02","05","16",1081.8875,1440.23,1602.6525,2684.54,162.4225,50.15025
"6380",2013-02-05,"2013","02","05","17",1097.4575,1474.005,1532.295,2629.7525,58.29,49.968
"6381",2013-02-05,"2013","02","05","18",1098.52666666667,1818.31,1710.47833333333,2809.005,-107.831666666667,50.1285
"6382",2013-02-05,"2013","02","05","19",1107.11333333333,2119.425,1983.62,3090.73333333333,-135.805,49.9578333333333
"6383",2013-02-05,"2013","02","05","20",1102.95666666667,2127.33,1942.50166666667,3045.45833333333,-184.828333333333,49.9911666666667
"6384",2013-02-05,"2013","02","05","21",1108.506,1969.802,1756.014,2864.52,-213.788,50.0524
"6385",2013-02-05,"2013","02","05","22",1103.61,1602.04,1445.1075,2548.7175,-156.9325,50.2785
"6386",2013-02-05,"2013","02","05","23",1093.305,1284.555,1088.4075,2181.7125,-196.1475,50.165
"6387",2013-02-06,"2013","02","06","00",1078.39333333333,680.26,609.133333333333,1687.52666666667,-71.1266666666667,50.447
"6388",2013-02-06,"2013","02","06","01",1044.85333333333,541.455,461.285,1506.13833333333,-80.17,50.2303333333333
"6389",2013-02-06,"2013","02","06","02",1019.73833333333,470.29,400,1419.73833333333,-70.29,50.2063333333333
"6390",2013-02-06,"2013","02","06","03",1023.21166666667,470.29,376.638333333333,1399.85,-93.6516666666667,50.268
"6391",2013-02-06,"2013","02","06","04",1012.82666666667,470.29,371.218333333333,1384.045,-99.0716666666667,50.2628333333333
"6392",2013-02-06,"2013","02","06","05",1005.79833333333,470.29,431.866666666667,1437.665,-38.4233333333333,50.1496666666667
"6393",2013-02-06,"2013","02","06","06",1066.20833333333,470.29,635.566666666667,1701.775,165.276666666667,50.1586666666667
"6394",2013-02-06,"2013","02","06","07",1100.69833333333,1547.79,1537.60833333333,2638.30666666667,-10.1816666666667,50.0188333333333
"6395",2013-02-06,"2013","02","06","08",1116.24833333333,1924.885,1961.33666666667,3077.585,36.4516666666667,50.2053333333333
"6396",2013-02-06,"2013","02","06","09",1113.36666666667,2183.39,2104.99166666667,3218.35833333333,-78.3983333333333,50.176
"6397",2013-02-06,"2013","02","06","10",1098.27666666667,2197.31,2185.48,3283.75666666667,-11.83,50.0771666666667
"6398",2013-02-06,"2013","02","06","11",1185.89666666667,2219.285,2060.81166666667,3246.70833333333,-158.473333333333,50.2183333333333
"6399",2013-02-06,"2013","02","06","12",1199.682,2197.622,1896.302,3095.984,-301.32,50.2858
"6400",2013-02-06,"2013","02","06","13",1106.75,2012.125,1759.7525,2866.5025,-252.3725,50.28225
"6401",2013-02-06,"2013","02","06","14",1099.33,1634.81,1547.89,2647.22,-86.92,50.2195
"6402",2013-02-06,"2013","02","06","15",1094.175,1598.845,1519.14,2613.315,-79.705,50.103
"6403",2013-02-06,"2013","02","06","16",1113.765,1558.85,1425.39,2539.155,-133.46,50.0615
"6404",2013-02-06,"2013","02","06","17",1125.655,1539.35,1383.335,2508.99,-156.015,50.215
"6405",2013-02-06,"2013","02","06","18",1143.33,1593.3,1410.86,2554.19,-182.44,50.227
"6406",2013-02-06,"2013","02","06","21",1061.86,1897.42,1659.54,2721.4,-237.88,50.227
"6407",2013-02-07,"2013","02","07","02",1038.55,433.08,393.83,1432.38,-39.25,50.437
"6408",2013-02-07,"2013","02","07","03",1028.53,408.08,348.435,1376.965,-59.645,50.2685
"6409",2013-02-07,"2013","02","07","06",1082.91,519.59,578.355,1661.265,58.765,50.2295
"6410",2013-02-07,"2013","02","07","07",1089.085,519.59,737.525,1826.61,217.935,50.01
"6411",2013-02-07,"2013","02","07","08",1087.9,519.59,802.955,1890.855,283.365,49.9825
"6412",2013-02-07,"2013","02","07","14",1123.33,1550.47,1471.31,2594.64,-79.16,50.266
"6413",2013-02-08,"2013","02","08","06",1133.365,844.09,857.135,1990.5,13.045,50.0315
"6414",2013-02-08,"2013","02","08","07",1144.135,1763.555,1700.605,2844.74,-62.95,50.0315
"6415",2013-02-08,"2013","02","08","08",1141.75,2096.34,2071.45,3213.2,-24.89,50.022
"6416",2013-02-08,"2013","02","08","09",1249.095,2197.09,2074.48,3323.575,-122.61,50.034
"6417",2013-02-08,"2013","02","08","10",1276.925,2274.415,2122.26,3399.185,-152.155,50.122
"6418",2013-02-08,"2013","02","08","11",1234.3,2245.835,2119.09,3353.39,-126.745,50.112
"6419",2013-02-08,"2013","02","08","13",1227.74,1978.28,1697.355,2925.095,-280.925,50.1025
"6420",2013-02-08,"2013","02","08","14",1137.27,1711.415,1546.085,2683.355,-165.33,50.276
"6421",2013-02-08,"2013","02","08","15",1081.295,1634.47,1566,2647.295,-68.47,50.1025
"6422",2013-02-08,"2013","02","08","16",1098.475,1529.9,1506.37,2604.845,-23.53,50.142
"6423",2013-02-08,"2013","02","08","17",1100.015,1614.255,1512.44,2612.455,-101.815,50.098
"6424",2013-02-08,"2013","02","08","18",1093.175,1671.37,1672.78,2765.955,1.41,50.088
"6425",2013-02-08,"2013","02","08","20",1110.17,2026.04,1909.83,3020,-116.21,50.081
"6426",2013-02-09,"2013","02","09","01",1064.98,583.52,558.36,1623.34,-25.16,50.188
"6427",2013-02-09,"2013","02","09","02",1054.845,446.205,479.44,1534.285,33.235,50.303
"6428",2013-02-09,"2013","02","09","03",1046.65,485.435,429.075,1475.725,-56.36,50.117
"6429",2013-02-09,"2013","02","09","04",1040.43,513.985,426.205,1466.635,-87.78,50.293
"6430",2013-02-09,"2013","02","09","05",1038.8,586.9,568.51,1607.31,-18.39,50.129
"6431",2013-02-09,"2013","02","09","06",1083.855,807.92,740.75,1824.605,-67.17,50.0535
"6432",2013-02-09,"2013","02","09","07",1103.365,1742.69,1242.55,2345.915,-500.14,49.9585
"6433",2013-02-09,"2013","02","09","08",1098.115,2140.11,1841.23,2939.345,-298.88,50.095
"6434",2013-02-09,"2013","02","09","09",1119.995,2140.055,2040.91,3160.905,-99.145,50.032
"6435",2013-02-09,"2013","02","09","10",1120.75,2228.22,2177.15,3297.9,-51.07,50.2055
"6436",2013-02-09,"2013","02","09","11",1146.74,2232.385,2066.84,3213.58,-165.545,50.132
"6437",2013-02-09,"2013","02","09","12",1177.05,2101.27,1832.6,3009.65,-268.67,50.1735
"6438",2013-02-09,"2013","02","09","13",1156.525,1828.875,1649.755,2806.28,-179.12,50.2325
"6439",2013-02-09,"2013","02","09","14",1131.185,1497.22,1403.36,2534.545,-93.86,50.1785
"6440",2013-02-10,"2013","02","10","00",1077.63,981.1,724.17,1801.8,-256.93,50.34
"6441",2013-02-10,"2013","02","10","05",1055.755,383.47,372.155,1427.91,-11.315,50.1245
"6442",2013-02-10,"2013","02","10","06",1116.745,691.865,561.035,1677.78,-130.83,50.1465
"6443",2013-02-10,"2013","02","10","07",1100.68,1188.615,1008.595,2109.275,-180.02,50.027
"6444",2013-02-10,"2013","02","10","08",1125.81,1572.45,1451.72,2577.53,-120.73,50.027
"6445",2013-02-10,"2013","02","10","09",1113,1927.93,1930.73,3043.73,2.8,50.049
"6446",2013-02-10,"2013","02","10","10",1120.915,2086.995,2096.525,3217.44,9.53,50.088
"6447",2013-02-10,"2013","02","10","11",1103.565,2072.83,2095.495,3199.06,22.665,50.1295
"6448",2013-02-10,"2013","02","10","12",1098.195,1946.69,1911.365,3009.56,-35.325,50.0735
"6449",2013-02-10,"2013","02","10","13",1102.47,1816.455,1642.005,2744.475,-174.45,50.149
"6450",2013-02-10,"2013","02","10","14",1107.02,1562.91,1362.505,2469.525,-200.405,50.164
"6451",2013-02-10,"2013","02","10","15",1113.315,1503.305,1222.505,2335.82,-280.8,50.0785
"6452",2013-02-10,"2013","02","10","16",1115.24,1451.83,1114.52,2229.76,-337.31,50.1
"6453",2013-02-10,"2013","02","10","17",1058.19,1408.41,1253.86,2312.05,-154.55,50.266
"6454",2013-02-10,"2013","02","10","18",1052.455,1506.43,1411.605,2464.06,-94.825,50.2565
"6455",2013-02-10,"2013","02","10","19",1085.38,1502.59,1666.35,2751.73,163.76,50.09
"6456",2013-02-10,"2013","02","10","20",1123.01,1757.69,1671.17,2794.18,-86.52,50.002
"6457",2013-02-10,"2013","02","10","21",1090.11,1685.75,1467.64,2557.75,-218.11,50.217
"6458",2013-02-10,"2013","02","10","22",1103.76,1376.02,1313.6,2417.36,-62.42,50.166
"6459",2013-02-10,"2013","02","10","23",1097.89,1198.105,968.34,2066.23,-229.765,50.215
"6460",2013-02-11,"2013","02","11","00",1081.025,801.225,708.74,1789.765,-92.485,50.3005
"6461",2013-02-11,"2013","02","11","01",1057.12,582.22,390.205,1447.325,-192.015,50.127
"6462",2013-02-11,"2013","02","11","02",1049.695,275.095,289.65,1339.345,14.555,50.2005
"6463",2013-02-11,"2013","02","11","03",1061.425,389.635,237.265,1298.69,-152.37,50.2225
"6464",2013-02-11,"2013","02","11","04",1056.745,378.875,244.035,1300.78,-134.84,50.083
"6465",2013-02-11,"2013","02","11","05",1051.21,604.6,434.89,1486.1,-169.71,50.178
"6466",2013-02-11,"2013","02","11","06",1087.28,889.67,783.055,1870.335,-106.615,49.9485
"6467",2013-02-11,"2013","02","11","07",1138.855,1604.79,1543.025,2681.88,-61.765,49.8805
"6468",2013-02-11,"2013","02","11","08",1126.9,2066.645,1971.86,3098.76,-94.785,50.081
"6469",2013-02-11,"2013","02","11","09",1193.065,2133.31,1913.4,3106.465,-219.91,49.9735
"6470",2013-02-11,"2013","02","11","11",1107.825,2218.2,2010.97,3118.795,-207.23,50.0245
"6471",2013-02-11,"2013","02","11","12",1066.34,2093.61,1877.15,2943.49,-216.46,49.978
"6472",2013-02-11,"2013","02","11","13",1088.83,1660.6,1527.06,2615.89,-133.54,50.462
"6473",2013-02-11,"2013","02","11","14",1071.06,1477.09,1430.29,2501.35,-46.8,50.315
"6474",2013-02-11,"2013","02","11","15",1072.265,1317.625,1413.39,2485.655,95.765,50.1295
"6475",2013-02-11,"2013","02","11","16",1081.31,1452.515,1349.085,2430.395,-103.43,50.142
"6476",2013-02-11,"2013","02","11","17",1075.38,1478.76,1385.82,2461.2,-92.94,50.0465
"6477",2013-02-11,"2013","02","11","18",1030.83,1598.855,1631.865,2662.695,33.01,50.093
"6478",2013-02-11,"2013","02","11","19",1028.6,2034.18,1995.11,3023.71,-39.07,50.002
"6479",2013-02-11,"2013","02","11","21",1053.09,1713.54,1632.94,2686.03,-80.6,50.252
"6480",2013-02-11,"2013","02","11","22",1081.88,1529.29,1383.52,2465.4,-145.77,50.09
"6481",2013-02-11,"2013","02","11","23",1075.545,1182.22,1150.685,2226.23,-31.535,50.198
"6482",2013-02-12,"2013","02","12","00",1095.025,804.815,733.025,1828.05,-71.79,50.2955
"6483",2013-02-12,"2013","02","12","02",1018.69,518.88,457.59,1476.28,-61.29,50.325
"6484",2013-02-12,"2013","02","12","03",1020.07,451.77,432.83,1452.9,-18.94,50.393
"6485",2013-02-12,"2013","02","12","04",1022.35,452.92,420.07,1442.42,-32.85,50.188
"6486",2013-02-12,"2013","02","12","05",1018.86,536.15,510.52,1529.38,-25.63,50.261
"6487",2013-02-12,"2013","02","12","06",1096.64,1243.07,1118.04,2214.68,-125.03,50.071
"6488",2013-02-12,"2013","02","12","10",1245.5,2109.98,1919.9,3165.4,-190.08,50.213
"6489",2013-02-12,"2013","02","12","11",1246.045,2056.96,1837.425,3083.47,-219.535,50.0635
"6490",2013-02-12,"2013","02","12","12",1154.665,1860.345,1761.92,2916.585,-98.425,50.203
"6491",2013-02-12,"2013","02","12","13",1011.15,1781.38,1627.96,2639.11,-153.42,50.1465
"6492",2013-02-12,"2013","02","12","14",1079.525,1539.08,1401.47,2480.995,-137.61,50.1145
